scenario,replication,t_end,h,model,RMSE,MAE,ISE
regime_change,48,137,1,PM,0.29617411339068367,0.24070063357578914,0.08771910544275754
regime_change,48,137,1,PA,0.25521219580653826,0.17814325908964806,0.06513326488839483
regime_change,48,137,1,VAR1,0.2608995570550024,0.18305994443244195,0.06806857887149645
regime_change,48,137,1,ARHinc,0.25126508574471984,0.17497951514892873,0.06313414331430142
regime_change,48,137,1,KernelARH,0.2597043768828459,0.18220573191361972,0.06744636337210727
regime_change,48,137,5,PM,0.3056938238549833,0.23787372795524586,0.09344871394308155
regime_change,48,137,5,PA,0.19212715480085613,0.15536788453709208,0.03691284361187214
regime_change,48,137,5,VAR1,0.190929155135409,0.15540885522486064,0.03645394228072108
regime_change,48,137,5,ARHinc,0.19396564693199797,0.1561349403205185,0.03762267218974849
regime_change,48,137,5,KernelARH,0.1909019173281208,0.1553486614965408,0.036443542039552676
regime_change,48,137,10,PM,0.3174242906183064,0.24685207615001187,0.10075818027453505
regime_change,48,137,10,PA,0.16553421320527892,0.1351344657928421,0.027401575741490734
regime_change,48,137,10,VAR1,0.16339101223265595,0.13389865962668784,0.026696622878411926
regime_change,48,137,10,ARHinc,0.1678382842829313,0.13720182473379008,0.028169689671038063
regime_change,48,137,10,KernelARH,0.16343550125894463,0.13384413691912314,0.026711163071762488
regime_change,48,138,1,PM,0.34354544879184595,0.26845257946382245,0.11802347538559087
regime_change,48,138,1,PA,0.24955090431106003,0.19989653134709712,0.062275653842467846
regime_change,48,138,1,VAR1,0.2720120555461516,0.20728131634897268,0.07399055836244266
regime_change,48,138,1,ARHinc,0.25406735528412827,0.1976393875364053,0.06455022102107147
regime_change,48,138,1,KernelARH,0.2605627460708918,0.1989301769961421,0.06789294464000405
regime_change,48,138,5,PM,0.26243634951413064,0.21203562099549467,0.06887283754630293
regime_change,48,138,5,PA,0.1506402072323528,0.11500211918027202,0.0226924720350062
regime_change,48,138,5,VAR1,0.15004786116524838,0.11614508045345881,0.022514360640265654
regime_change,48,138,5,ARHinc,0.14803577005832377,0.11462552550158533,0.021914589216760913
regime_change,48,138,5,KernelARH,0.14983857790741256,0.11595335407369026,0.022451599429315745
regime_change,48,138,10,PM,0.33532050409328257,0.2745261747662329,0.11243984046537313
regime_change,48,138,10,PA,0.2921034679979497,0.2439263647297686,0.0853244360164292
regime_change,48,138,10,VAR1,0.2918574904819946,0.24384316200853587,0.08518079475044758
regime_change,48,138,10,ARHinc,0.29009500055413334,0.24170926151317276,0.08415510934650261
regime_change,48,138,10,KernelARH,0.29169754060015857,0.2437360701340993,0.08508745519218117
regime_change,48,139,1,PM,0.2332762781473521,0.18340084395899464,0.05441782194628079
regime_change,48,139,1,PA,0.19438177870146084,0.15055595129866484,0.03778427589114369
regime_change,48,139,1,VAR1,0.1994868021693532,0.15682566148638277,0.03979498423975466
regime_change,48,139,1,ARHinc,0.19875309474215316,0.15540465066787904,0.039502792669583314
regime_change,48,139,1,KernelARH,0.20242199966640073,0.15894265016136966,0.04097466594894434
regime_change,48,139,5,PM,0.2555025128744298,0.21258736167785827,0.06528153408514817
regime_change,48,139,5,PA,0.22489854928005712,0.18880088182131846,0.050579357468274286
regime_change,48,139,5,VAR1,0.22234986555153333,0.184490282364246,0.04943946271078495
regime_change,48,139,5,ARHinc,0.22256236696978443,0.18532030847889916,0.04953400719119299
regime_change,48,139,5,KernelARH,0.22231588714399506,0.18439158449587859,0.04942435367662154
regime_change,48,139,10,PM,0.316777346549716,0.24746223467578576,0.10034788728707889
regime_change,48,139,10,PA,0.2647377970304265,0.20313988353827478,0.07008610117652331
regime_change,48,139,10,VAR1,0.26224233311668016,0.20012190764404802,0.06877104127847986
regime_change,48,139,10,ARHinc,0.2646912430882292,0.20199765507144227,0.07006145416759205
regime_change,48,139,10,KernelARH,0.2622145069503763,0.20011515570654134,0.06875644765522894
regime_change,48,140,1,PM,0.2726497289039193,0.21122527919808257,0.0743378746713807
regime_change,48,140,1,PA,0.1831419137252271,0.14019660749518575,0.033540960562938524
regime_change,48,140,1,VAR1,0.18052617052818734,0.13919050877855813,0.032589698245572174
regime_change,48,140,1,ARHinc,0.1824764400680985,0.13891763545212435,0.033297651179926335
regime_change,48,140,1,KernelARH,0.18008993852490546,0.13978172202773986,0.03243238595790423
regime_change,48,140,5,PM,0.22818778066904696,0.18324928835369472,0.052069663246665086
regime_change,48,140,5,PA,0.2630847272543966,0.21695753618979186,0.06921357371452024
regime_change,48,140,5,VAR1,0.2575284230994605,0.21295874527441247,0.06632088870409474
regime_change,48,140,5,ARHinc,0.25623403365205727,0.2123831616513021,0.06565588000160362
regime_change,48,140,5,KernelARH,0.25767403973196995,0.21303695273263362,0.06639591075179284
regime_change,48,140,10,PM,0.2669726493307247,0.2213594147304809,0.0712743954906661
regime_change,48,140,10,PA,0.2214470040460894,0.1826301810065363,0.04903877560098874
regime_change,48,140,10,VAR1,0.22194112165664567,0.18189155128506934,0.04925786148221
regime_change,48,140,10,ARHinc,0.2201146650441867,0.18287278962978232,0.04845046576751451
regime_change,48,140,10,KernelARH,0.22200112772373884,0.1817335588641765,0.04928450071061181
regime_change,48,141,1,PM,0.248836541307152,0.1974776026837806,0.06191962428970596
regime_change,48,141,1,PA,0.19239933898191136,0.15754319133055317,0.03701750564067644
regime_change,48,141,1,VAR1,0.19321408279608157,0.1577848776070912,0.03733168179073107
regime_change,48,141,1,ARHinc,0.19162205935448692,0.156535974507254,0.03671901363125451
regime_change,48,141,1,KernelARH,0.19047480668245934,0.15566239871432824,0.03628065198072026
regime_change,48,141,5,PM,0.28042602328507976,0.22225901132555423,0.07863875453548409
regime_change,48,141,5,PA,0.21947168345805873,0.17324830061888372,0.04816781983991433
regime_change,48,141,5,VAR1,0.22445034155782018,0.1738651732581766,0.05037795582542214
regime_change,48,141,5,ARHinc,0.22127515722040356,0.1726041154789457,0.04896269520291431
regime_change,48,141,5,KernelARH,0.2241836973996029,0.1737166345834202,0.05025833017975672
regime_change,48,141,10,PM,0.27049903810723686,0.2086136093519892,0.07316972961694038
regime_change,48,141,10,PA,0.21487890723197908,0.16761914453582683,0.046172944773209476
regime_change,48,141,10,VAR1,0.21515705582475025,0.1693430954564341,0.0462925586711747
regime_change,48,141,10,ARHinc,0.21418520627857143,0.16703634052655597,0.0458753025885942
regime_change,48,141,10,KernelARH,0.21514211889549723,0.1693302782245473,0.046286131322844266
regime_change,48,142,1,PM,0.2555245114872062,0.20102098783114603,0.06529277597077536
regime_change,48,142,1,PA,0.15264657052935238,0.12088684724683955,0.023300975494372548
regime_change,48,142,1,VAR1,0.14925380006589284,0.11543045764674646,0.022276696834109513
regime_change,48,142,1,ARHinc,0.15030716960397178,0.11809019309796137,0.022592245234357135
regime_change,48,142,1,KernelARH,0.1486041860314656,0.11421481995474264,0.022083204106074436
regime_change,48,142,5,PM,0.22789900909918018,0.16530281221650897,0.051937958348388213
regime_change,48,142,5,PA,0.17523053277019449,0.14437411666326574,0.0307057396149262
regime_change,48,142,5,VAR1,0.16202181207120742,0.13185840243579824,0.02625106758683765
regime_change,48,142,5,ARHinc,0.1739184816088411,0.1417849632784153,0.0302476382451248
regime_change,48,142,5,KernelARH,0.1621459875794736,0.13186868732808305,0.026291321288122806
regime_change,48,142,10,PM,0.2493312849515219,0.19511891040850524,0.06216608965557701
regime_change,48,142,10,PA,0.19422354757389557,0.15861866107122644,0.03772278643218927
regime_change,48,142,10,VAR1,0.1954555677434548,0.1598800522862084,0.03820287896191625
regime_change,48,142,10,ARHinc,0.1933024580239704,0.15645775014844224,0.03736584027810883
regime_change,48,142,10,KernelARH,0.19526233400268556,0.15958930779727287,0.038127379080176334
regime_change,48,143,1,PM,0.20924588532564325,0.16775984348647618,0.04378384052571225
regime_change,48,143,1,PA,0.2178657455253841,0.17926644678051373,0.04746548307333142
regime_change,48,143,1,VAR1,0.21909124771810407,0.1805928874401957,0.04800097482667564
regime_change,48,143,1,ARHinc,0.2223050127111324,0.1841811107488845,0.04941951867649674
regime_change,48,143,1,KernelARH,0.21960743234431235,0.18115936880683206,0.048227424340861726
regime_change,48,143,5,PM,0.3097933752620206,0.2567313202408732,0.09597193535623512
regime_change,48,143,5,PA,0.3047977559919684,0.25744296368800385,0.0929016720577395
regime_change,48,143,5,VAR1,0.2964029724714815,0.24885963194545524,0.08785472208992982
regime_change,48,143,5,ARHinc,0.29603492337100035,0.2480951557797757,0.08763667585527404
regime_change,48,143,5,KernelARH,0.29595623772074126,0.2484315718761166,0.08759009464581591
regime_change,48,143,10,PM,0.3139021470897035,0.2482868433125848,0.09853455794752583
regime_change,48,143,10,PA,0.2630608869000916,0.20720677829584871,0.0692010302166628
regime_change,48,143,10,VAR1,0.2559910667333519,0.20088992573088665,0.06553142624727944
regime_change,48,143,10,ARHinc,0.25496814080907165,0.20024214790261025,0.06500875282763459
regime_change,48,143,10,KernelARH,0.2557858173717216,0.2006889537160891,0.06542638436851973
regime_change,48,144,1,PM,0.2920940487297904,0.22188102478228416,0.08531893330336117
regime_change,48,144,1,PA,0.2809096284603549,0.23245908917879496,0.07891021936173463
regime_change,48,144,1,VAR1,0.2444807015216245,0.20036217879388357,0.05977081341650565
regime_change,48,144,1,ARHinc,0.2590535070703527,0.21347289208921189,0.06710871952544926
regime_change,48,144,1,KernelARH,0.24985716671874408,0.2059870287758308,0.06242860376071828
regime_change,48,144,5,PM,0.29510047708197523,0.22871834817850836,0.0870842915740094
regime_change,48,144,5,PA,0.2632745820655919,0.20246434619253884,0.06931350556181208
regime_change,48,144,5,VAR1,0.2613908385044192,0.19801352495904892,0.06832517045404335
regime_change,48,144,5,ARHinc,0.2610116473319039,0.19950083733308038,0.06812708004291419
regime_change,48,144,5,KernelARH,0.26137177680509616,0.1979865863150377,0.06831520571025301
regime_change,48,144,10,PM,0.3788817237686543,0.32248359700199364,0.14355136060590687
regime_change,48,144,10,PA,0.26357365804674543,0.20832133965868738,0.0694710732161427
regime_change,48,144,10,VAR1,0.2506356078306105,0.19644912884329854,0.06281820791261958
regime_change,48,144,10,ARHinc,0.25665648961319876,0.20245548458561904,0.06587255366057002
regime_change,48,144,10,KernelARH,0.25094535734262535,0.19683406587246816,0.06297357237181794
regime_change,48,145,1,PM,0.3187051341232492,0.25192538848925383,0.10157296251651826
regime_change,48,145,1,PA,0.23168123262062665,0.18556904001354324,0.05367619354861292
regime_change,48,145,1,VAR1,0.22565960835027488,0.17724271835330674,0.05092225884079944
regime_change,48,145,1,ARHinc,0.22349449657056802,0.17442078440587575,0.04994978999733164
regime_change,48,145,1,KernelARH,0.22708776773728473,0.17720133407695043,0.05156885425590298
regime_change,48,145,5,PM,0.3171663020130148,0.2443687058338843,0.10059446313261092
regime_change,48,145,5,PA,0.22361533156867688,0.1853936880354507,0.0500038165125693
regime_change,48,145,5,VAR1,0.2199477654793147,0.18160121595408793,0.04837701953934361
regime_change,48,145,5,ARHinc,0.22139066042015915,0.1825889093718679,0.049013824521274216
regime_change,48,145,5,KernelARH,0.2200129658143928,0.18136556207909396,0.048405705126445174
regime_change,48,145,10,PM,0.7110230239885623,0.5908729643539282,0.5055537406418397
regime_change,48,145,10,PA,0.5489536694488063,0.4522615060888217,0.30135013120130927
regime_change,48,145,10,VAR1,0.5359824032400856,0.441965461816041,0.2872771365830178
regime_change,48,145,10,ARHinc,0.533581101280633,0.43980042468919556,0.2847087916438531
regime_change,48,145,10,KernelARH,0.5357826689702819,0.44179529589138317,0.2870630683689187
regime_change,48,146,1,PM,0.29703196260103304,0.2350623305968106,0.0882279868066215
regime_change,48,146,1,PA,0.1812973619155842,0.14725079043807174,0.032868733437550327
regime_change,48,146,1,VAR1,0.15705245541734825,0.12664434987384612,0.024665473752618162
regime_change,48,146,1,ARHinc,0.16513592368779398,0.1318326161981038,0.027269873292220914
regime_change,48,146,1,KernelARH,0.15952832519744278,0.12791109323500066,0.02544928654030106
regime_change,48,146,5,PM,0.33738917137700936,0.27031478168176276,0.113831452962465
regime_change,48,146,5,PA,0.22195210010798122,0.17758064930420223,0.049262734742343314
regime_change,48,146,5,VAR1,0.2226801394417413,0.17773557463953726,0.04958644450179336
regime_change,48,146,5,ARHinc,0.21987792837709652,0.1725978202528752,0.04834630338740359
regime_change,48,146,5,KernelARH,0.22249603206553506,0.17759120580433074,0.049504484284907606
regime_change,48,146,10,PM,0.4588536042790173,0.3604522348635094,0.21054663015984498
regime_change,48,146,10,PA,0.4230587971222122,0.33892599286440195,0.17897874582249312
regime_change,48,146,10,VAR1,0.451509809901773,0.3654809978686886,0.20386110843753516
regime_change,48,146,10,ARHinc,0.43444627314047096,0.35050052614891136,0.1887435642456447
regime_change,48,146,10,KernelARH,0.45088780189645933,0.3650464343440257,0.20329980989902074
regime_change,48,147,1,PM,0.326556808177656,0.2747633274416803,0.1066393489671784
regime_change,48,147,1,PA,0.3404209504736099,0.2897953919140523,0.11588642352135596
regime_change,48,147,1,VAR1,0.3081087476695064,0.2602947572813615,0.09493100039047157
regime_change,48,147,1,ARHinc,0.3028819733105429,0.25450258741163195,0.09173748975648843
regime_change,48,147,1,KernelARH,0.30390176296283933,0.25590737637883804,0.0923562815319218
regime_change,48,147,5,PM,0.26732014944176846,0.21425597903713758,0.07146006229756942
regime_change,48,147,5,PA,0.22722022583584947,0.18443760610873727,0.05162903102889444
regime_change,48,147,5,VAR1,0.20246595445150006,0.1653756054044512,0.040992462711956903
regime_change,48,147,5,ARHinc,0.20474451045429412,0.16743928920361972,0.041920314561168556
regime_change,48,147,5,KernelARH,0.20219267001314362,0.16504319731592848,0.040881875807043985
regime_change,48,147,10,PM,0.22749062355250094,0.182194501112753,0.0517519838043057
regime_change,48,147,10,PA,0.19755273741067655,0.1611912296295292,0.03902708405845172
regime_change,48,147,10,VAR1,0.1786773906441153,0.14766276696388908,0.031925609927389784
regime_change,48,147,10,ARHinc,0.17983926530164093,0.15118733077662108,0.032342161344234
regime_change,48,147,10,KernelARH,0.17853842190982494,0.14757072696370896,0.031875968098050655
regime_change,48,148,1,PM,0.35848345901948403,0.2795155871129644,0.12851039039057408
regime_change,48,148,1,PA,0.27339036582690257,0.20956266957114805,0.0747422921269676
regime_change,48,148,1,VAR1,0.26374985022495007,0.20177258557820557,0.0695639834936836
regime_change,48,148,1,ARHinc,0.26897638671613505,0.20628650887008781,0.07234829661086782
regime_change,48,148,1,KernelARH,0.26334899815224533,0.19955253654240512,0.06935269482779131
regime_change,48,148,5,PM,0.2844392148733649,0.22539563931991585,0.08090566695777623
regime_change,48,148,5,PA,0.25841009541662585,0.1982557682599432,0.06677577741322968
regime_change,48,148,5,VAR1,0.26347289864509854,0.20799936174623865,0.06941796832045036
regime_change,48,148,5,ARHinc,0.26794175443567547,0.20987518012117912,0.07179278377006781
regime_change,48,148,5,KernelARH,0.26329923660795845,0.20778949584860593,0.06932648799833369
regime_change,48,148,10,PM,0.38326070482044544,0.32720904302494064,0.14688876785946461
regime_change,48,148,10,PA,0.20940798038685085,0.16879124750578323,0.043851702249699705
regime_change,48,148,10,VAR1,0.19803435569030053,0.15975219895232512,0.03921760603367247
regime_change,48,148,10,ARHinc,0.20254114840560622,0.16554734649807504,0.041022916797461804
regime_change,48,148,10,KernelARH,0.19803549680047186,0.15960177611129522,0.039218057993009696
regime_change,48,149,1,PM,0.31837019481055007,0.258375301409,0.10135958094370762
regime_change,48,149,1,PA,0.2182042879777172,0.18297372561153924,0.04761311129186255
regime_change,48,149,1,VAR1,0.220278307533756,0.18274985220877085,0.048522532769935976
regime_change,48,149,1,ARHinc,0.22304307502801243,0.18648265805834885,0.04974821331795158
regime_change,48,149,1,KernelARH,0.22044363027878125,0.18231124516016567,0.048595394130488
regime_change,48,149,5,PM,0.35027122647059244,0.2919218059406808,0.12268993209321306
regime_change,48,149,5,PA,0.2554319587431125,0.1926352503432715,0.06524548554734312
regime_change,48,149,5,VAR1,0.2480891104154212,0.19382315182295226,0.061548206706715056
regime_change,48,149,5,ARHinc,0.2460292260738814,0.1883789542435988,0.06053038008251303
regime_change,48,149,5,KernelARH,0.24831964009901591,0.1940817120220963,0.061662643658904795
regime_change,48,149,10,PM,0.3261593537256821,0.2503807917879004,0.10637992402275463
regime_change,48,149,10,PA,0.21249454329722842,0.17933919769083373,0.04515393093109768
regime_change,48,149,10,VAR1,0.19193116420918716,0.16454945292623593,0.03683757179469396
regime_change,48,149,10,ARHinc,0.1969653053773015,0.1707091657972555,0.03879533152237363
regime_change,48,149,10,KernelARH,0.1918584805109942,0.16437177641040585,0.036809676543987535
regime_change,48,150,1,PM,0.289182989005025,0.2451605015161757,0.0836268011298804
regime_change,48,150,1,PA,0.22935560978265693,0.18775360446999384,0.052603995738774396
regime_change,48,150,1,VAR1,0.2272499665979332,0.18541859535574265,0.05164254731876176
regime_change,48,150,1,ARHinc,0.24074715063848584,0.20410340874918348,0.05795919054054979
regime_change,48,150,1,KernelARH,0.2217016242913711,0.17541615150005538,0.04915161021343227
regime_change,48,150,5,PM,0.6134229145443372,0.5040635963046853,0.3762876720880692
regime_change,48,150,5,PA,0.537093849497953,0.4468028485508589,0.2884698031685298
regime_change,48,150,5,VAR1,0.5387932621184434,0.4452169309953386,0.29029817930423363
regime_change,48,150,5,ARHinc,0.5565994817896511,0.4621946875640993,0.3098029831285082
regime_change,48,150,5,KernelARH,0.5385611954628758,0.44505870694477867,0.29004816125840194
regime_change,48,150,10,PM,0.318796920016035,0.2502283468822174,0.1016314762117102
regime_change,48,150,10,PA,0.26813974506865806,0.2119823752578926,0.07189892288548493
regime_change,48,150,10,VAR1,0.2684950182472404,0.20958752424003313,0.07208957482358597
regime_change,48,150,10,ARHinc,0.2518811388299264,0.19716724110032963,0.06344410809826066
regime_change,48,150,10,KernelARH,0.2687106111618532,0.20990776156765809,0.07220539255097666
regime_change,48,151,1,PM,0.270437599992816,0.20831220395318992,0.07313649548987437
regime_change,48,151,1,PA,0.22189612659885719,0.1786785944550409,0.04923789099957606
regime_change,48,151,1,VAR1,0.19781419284753424,0.16155040621756783,0.03913045489192147
regime_change,48,151,1,ARHinc,0.20926582989738168,0.1727423614778503,0.04379218756263988
regime_change,48,151,1,KernelARH,0.2037291515973274,0.16770799810881276,0.04150556721056681
regime_change,48,151,5,PM,0.39637913556563564,0.32644326565361387,0.15711641911176055
regime_change,48,151,5,PA,0.4753642643009473,0.3823251299618695,0.22597118377438088
regime_change,48,151,5,VAR1,0.45299880857727803,0.36680522246503666,0.2052079205724334
regime_change,48,151,5,ARHinc,0.4685622039257092,0.3769337209945034,0.21955053894771787
regime_change,48,151,5,KernelARH,0.45251050943352056,0.3665218807355952,0.20476576114778428
regime_change,48,151,10,PM,0.2765738752322179,0.21790448948750965,0.07649310846096641
regime_change,48,151,10,PA,0.20814318271095578,0.16975025983650796,0.043323584509046324
regime_change,48,151,10,VAR1,0.20163347649939498,0.16805926987912212,0.04065605884523207
regime_change,48,151,10,ARHinc,0.20402055644257935,0.1679932565342118,0.04162438745113971
regime_change,48,151,10,KernelARH,0.20163797366641645,0.16804951637015755,0.040657872424298455
regime_change,48,152,1,PM,0.28794546782544905,0.22467628990630117,0.08291259244121671
regime_change,48,152,1,PA,0.2511092676398999,0.1990937431536867,0.06305586429464687
regime_change,48,152,1,VAR1,0.26595569443338496,0.2106455271560813,0.07073243140154403
regime_change,48,152,1,ARHinc,0.26804635556399664,0.21044835752382685,0.07184884873114052
regime_change,48,152,1,KernelARH,0.26208686109462825,0.20644968719849605,0.06868952275843496
regime_change,48,152,5,PM,0.24856235271565802,0.19828546748794632,0.061783243187543184
regime_change,48,152,5,PA,0.1749861694284892,0.14363227880352017,0.030620159491255936
regime_change,48,152,5,VAR1,0.1779184055804456,0.1469861855881129,0.03165495904428794
regime_change,48,152,5,ARHinc,0.18046511925487782,0.14765400316949592,0.032567659267677275
regime_change,48,152,5,KernelARH,0.17777849558484352,0.14689993768024961,0.03160519349241023
regime_change,48,152,10,PM,0.26134460239687923,0.22137205976640123,0.06830100120198289
regime_change,48,152,10,PA,0.19857850617693437,0.16702780619081686,0.03943342311546276
regime_change,48,152,10,VAR1,0.1852042729767948,0.15718631179038334,0.03430062272886312
regime_change,48,152,10,ARHinc,0.18659517189038088,0.15923686044418267,0.03481775817280079
regime_change,48,152,10,KernelARH,0.18533446713263446,0.15731110824000158,0.03434886470733756
regime_change,48,153,1,PM,0.2998392336257766,0.2506180541075838,0.08990356602129303
regime_change,48,153,1,PA,0.249136540429344,0.19874663374368878,0.06206901577710215
regime_change,48,153,1,VAR1,0.2507873626743072,0.19798223789233954,0.06289430127713448
regime_change,48,153,1,ARHinc,0.252563408580971,0.20133152223100984,0.0637882753540385
regime_change,48,153,1,KernelARH,0.24750920413634558,0.19180033553041298,0.06126080613220719
regime_change,48,153,5,PM,0.3790993590437309,0.29745008507629417,0.14371632402736756
regime_change,48,153,5,PA,0.21034001222239873,0.16947650811726686,0.044242920741718844
regime_change,48,153,5,VAR1,0.19926191277565253,0.16094870219630045,0.039705309883011755
regime_change,48,153,5,ARHinc,0.20566884888316173,0.16490277661000996,0.04229967540092481
regime_change,48,153,5,KernelARH,0.1993086456992055,0.16090073424742196,0.039723936250451425
regime_change,48,153,10,PM,0.4007983965930153,0.3245784235030513,0.16063935471153198
regime_change,48,153,10,PA,0.28342783071562433,0.22063303153958638,0.0803313352241646
regime_change,48,153,10,VAR1,0.26869398271092715,0.21124646533514554,0.07219645634506003
regime_change,48,153,10,ARHinc,0.28451529379716317,0.22005465010495873,0.08094895240448606
