scenario,replication,h,model,RMSE,MAE,ISE
regime_change,875,10,KernelARH,0.27677199116693274,0.22106871622548868,0.08182176296146809
regime_change,875,10,PA,0.28022000623277726,0.22390277006248063,0.08373140168674605
regime_change,875,10,PM,0.3562425075250139,0.28199861585930547,0.13499142483621396
regime_change,875,10,VAR1,0.2766992486369902,0.2210115882778457,0.0817767251337482
regime_change,876,1,ARHinc,0.2724366089273278,0.21716610976920414,0.07922633655101911
regime_change,876,1,KernelARH,0.2726769768347049,0.21767436055571746,0.07952979663862349
regime_change,876,1,PA,0.2740441670173615,0.21788895279390533,0.08018127898823044
regime_change,876,1,PM,0.3170776553988731,0.25409876431923795,0.10393828369331462
regime_change,876,1,VAR1,0.2731801420601003,0.21827803661025713,0.07994453957571672
regime_change,876,5,ARHinc,0.2762862000098479,0.22058508503340762,0.081766445620989045
regime_change,876,5,KernelARH,0.2736027865341851,0.21862233601427813,0.08037307291428211
regime_change,876,5,PA,0.2779125491248971,0.22187172519051196,0.08259336163555839
regime_change,876,5,PM,0.35782400855313234,0.28531391332981915,0.13619243870419573
regime_change,876,5,VAR1,0.27365296815039514,0.21866529214268288,0.08040720799516571
regime_change,876,10,ARHinc,0.27886563806095005,0.22285620612169815,0.08360676336174912
regime_change,876,10,KernelARH,0.276246659431033,0.22060962688604058,0.08232028907382144
regime_change,876,10,PA,0.281483313278007,0.22470103460915633,0.08501627183703472
regime_change,876,10,PM,0.35226385494903156,0.27949918886079717,0.13013187237250737
regime_change,876,10,VAR1,0.27629264277080595,0.22065117690045524,0.08235172161021907
regime_change,877,1,ARHinc,0.2666066317509764,0.21325241266009184,0.07577551816535595
regime_change,877,1,KernelARH,0.2659239869001313,0.21259794620233874,0.07569958903734007
regime_change,877,1,PA,0.2677877000535692,0.21431353491260594,0.07647479480339188
regime_change,877,1,PM,0.3081100179030726,0.24643452990308307,0.09907215760680863
regime_change,877,1,VAR1,0.2668410013846877,0.21304095685398097,0.07626083808511414
regime_change,877,5,ARHinc,0.27532930334417277,0.22057599914552847,0.08174232927584744
regime_change,877,5,KernelARH,0.27451984543912994,0.22011742436286796,0.08131840006366994
regime_change,877,5,PA,0.27783845520854034,0.22258199811429258,0.08320955094249391
regime_change,877,5,PM,0.3536365696205714,0.2838476349584544,0.13420527528685713
regime_change,877,5,VAR1,0.274491675335597,0.22008994944266438,0.08129537836688663
regime_change,877,10,ARHinc,0.2811229905600991,0.22555670533424194,0.0853609477390402
regime_change,877,10,KernelARH,0.2774403818861669,0.2227615791683012,0.08322558912382375
regime_change,877,10,PA,0.283128553611559,0.22720478392199767,0.08655964431515167
regime_change,877,10,PM,0.36584599059194045,0.292659015109379,0.14442503265685785
regime_change,877,10,VAR1,0.27740732080042,0.22273920226032054,0.08320279121342253
regime_change,878,1,ARHinc,0.27469580475155114,0.22033702709941697,0.08119378564500043
regime_change,878,1,KernelARH,0.27543712298275036,0.22129425026406843,0.08178479174072655
regime_change,878,1,PA,0.27752991600471977,0.22282612580229014,0.08249770220643868
regime_change,878,1,PM,0.3125323958919816,0.25127996869372243,0.10076097427907335
regime_change,878,1,VAR1,0.2749134128657573,0.22091550111290592,0.0814027238259665
regime_change,878,5,ARHinc,0.27986815751427546,0.22500816318321507,0.08466926974709503
regime_change,878,5,KernelARH,0.2772000888825006,0.2230634265358231,0.08309544467302052
regime_change,878,5,PA,0.28234956017695684,0.22666994278322833,0.08589914512032468
regime_change,878,5,PM,0.35239235137910213,0.28079515847075437,0.13187842207444067
regime_change,878,5,VAR1,0.27721226877557165,0.22308943949475354,0.08311624847268013
regime_change,878,10,ARHinc,0.2854089637848433,0.22974363335879108,0.08979223688876552
regime_change,878,10,KernelARH,0.2854701102181563,0.23013535583625733,0.08993996763172117
regime_change,878,10,PA,0.288189952236708,0.23160859424971522,0.09122226731637101
regime_change,878,10,PM,0.365330015042464,0.2930320819252865,0.14427831747626071
regime_change,878,10,VAR1,0.28547466355387785,0.23015386158732964,0.08995295070974554
regime_change,879,1,ARHinc,0.2850425346940307,0.22953294550682654,0.0876014648772655
regime_change,879,1,KernelARH,0.2843410837366616,0.22879489883061618,0.0870890465480276
regime_change,879,1,PA,0.2870685238953972,0.23110819251643339,0.08865251356726664
regime_change,879,1,PM,0.31568701451060543,0.2521254083788102,0.1050255807396332
regime_change,879,1,VAR1,0.28539084686528,0.2296263695250684,0.08793179999165857
regime_change,879,5,ARHinc,0.2945226246003121,0.23715862992362333,0.09266448548034766
regime_change,879,5,KernelARH,0.29031743589963294,0.23375007944189938,0.09078008004471973
regime_change,879,5,PA,0.2973709831850388,0.23928362221938868,0.09449454277290088
regime_change,879,5,PM,0.37635524427953865,0.301428351896528,0.15463467499832587
regime_change,879,5,VAR1,0.2902211335869521,0.2336616025642798,0.09070521905594664
regime_change,879,10,ARHinc,0.2920147229007198,0.2343658968794312,0.09199959789701119
regime_change,879,10,KernelARH,0.2911578985075767,0.23390620319337166,0.09135529296532902
regime_change,879,10,PA,0.2953927629058738,0.23686936797676642,0.09426175582886624
regime_change,879,10,PM,0.37507297294486397,0.2999294589613771,0.1510114102994715
regime_change,879,10,VAR1,0.2910979515695601,0.23385456902610108,0.09130692062594875
regime_change,880,1,ARHinc,0.27197131093462845,0.2179617967183422,0.07901530800240975
regime_change,880,1,KernelARH,0.2712792910857761,0.217615066994728,0.07900142109714225
regime_change,880,1,PA,0.27535649117355804,0.22051517389178485,0.08121106120102019
regime_change,880,1,PM,0.31693602095025253,0.25355781695694374,0.10677064887049953
regime_change,880,1,VAR1,0.270972803790593,0.2172946092464833,0.07871169331797656
regime_change,880,5,ARHinc,0.2726781907993582,0.21852657547939847,0.07972745843018374
regime_change,880,5,KernelARH,0.2707212295164951,0.2169258602943321,0.07867168708853679
regime_change,880,5,PA,0.2763187562486474,0.22143135113506146,0.08218890420783284
regime_change,880,5,PM,0.37328229562484677,0.2984892344685811,0.14844431449500792
regime_change,880,5,VAR1,0.27064591605042937,0.21686831443889687,0.0786037621505312
regime_change,880,10,ARHinc,0.2774909858184498,0.22209037912714638,0.08336734826506267
regime_change,880,10,KernelARH,0.2713560312668674,0.2172684948063654,0.07908166459972524
regime_change,880,10,PA,0.279998112092397,0.223668815625697,0.08468499371285455
regime_change,880,10,PM,0.37947815645398975,0.30476615033308313,0.1531949034187045
regime_change,880,10,VAR1,0.2712778150928866,0.21719594407047926,0.07901090882775845
regime_change,881,1,ARHinc,0.26462662304373813,0.21136223917495714,0.07350214002604674
regime_change,881,1,KernelARH,0.26249408801819585,0.2096916683210654,0.07249336417313508
regime_change,881,1,PA,0.26633185496100004,0.212521988047019,0.07448696125941404
regime_change,881,1,PM,0.3169257605338067,0.2545887542993519,0.10546761767611677
regime_change,881,1,VAR1,0.2634314308217111,0.2102830898735636,0.07307916465333972
regime_change,881,5,ARHinc,0.2679176653240738,0.21395081916897604,0.07557800060569797
regime_change,881,5,KernelARH,0.26545328546899644,0.21173899022872542,0.07426260899032718
regime_change,881,5,PA,0.26926368194200295,0.21498887073128894,0.07616563906486473
regime_change,881,5,PM,0.33346912548579677,0.2646309187511132,0.11670804567463804
regime_change,881,5,VAR1,0.26554585168692274,0.21181457980290835,0.0743182513549119
regime_change,881,10,ARHinc,0.2686773334980298,0.21402902810737542,0.07600955178578668
regime_change,881,10,KernelARH,0.2672484954833659,0.21345668914337781,0.07536926297345233
regime_change,881,10,PA,0.26991568522018394,0.21494699178664528,0.07672982861345322
regime_change,881,10,PM,0.35309005005347205,0.27904170268448486,0.13123303184282029
regime_change,881,10,VAR1,0.26737773775879964,0.21356155271161276,0.07544649927331355
regime_change,882,1,ARHinc,0.2545994482031538,0.20411106382767188,0.06899208339426462
regime_change,882,1,KernelARH,0.25248232945338533,0.20236125048884382,0.06782689172896203
regime_change,882,1,PA,0.25583097370238034,0.2050452217647663,0.06948574845184619
regime_change,882,1,PM,0.31230786464415256,0.25040720280315076,0.10254510571130018
regime_change,882,1,VAR1,0.2523504768638526,0.20212059343691302,0.06773165319377264
regime_change,882,5,ARHinc,0.2587052325271833,0.20743183792432252,0.0714237065651394
regime_change,882,5,KernelARH,0.2558614344319878,0.2049428850135365,0.06988950103798777
regime_change,882,5,PA,0.26023469287053624,0.20873017806614713,0.07213929913877906
regime_change,882,5,PM,0.35652672303021776,0.2857334850356513,0.13792144040717144
regime_change,882,5,VAR1,0.25585493655525604,0.20493799521677294,0.06988188658044842
regime_change,882,10,ARHinc,0.2568675053426594,0.20591560248962007,0.07021692227402579
regime_change,882,10,KernelARH,0.2560197109648431,0.20520612164076263,0.06986926927154584
regime_change,882,10,PA,0.2584713667838905,0.2070768363024195,0.07100414785741221
regime_change,882,10,PM,0.33934393331807866,0.2708963609489912,0.12271343429154981
regime_change,882,10,VAR1,0.2560254184873594,0.20521526233284318,0.06987213610542384
regime_change,883,1,ARHinc,0.26741237663797957,0.21473712164781614,0.07592257581934303
regime_change,883,1,KernelARH,0.26749298066156246,0.21452816270378142,0.07607986628523543
regime_change,883,1,PA,0.26990410193701103,0.21626346738379656,0.07753555261256269
regime_change,883,1,PM,0.3105044527127641,0.24742868572405394,0.09975650457353102
regime_change,883,1,VAR1,0.2673671640973358,0.2142865172876152,0.0760119784360417
regime_change,883,5,ARHinc,0.2718836272976535,0.21781629846908476,0.079144065942754
regime_change,883,5,KernelARH,0.26818712177762277,0.214801156643352,0.07686273720431008
regime_change,883,5,PA,0.2759740421399875,0.22099676311633545,0.08144165890810834
regime_change,883,5,PM,0.35353658271621063,0.2814566018357171,0.13055118328232015
regime_change,883,5,VAR1,0.26813771822050736,0.21476860094069355,0.07683793299908012
regime_change,883,10,ARHinc,0.27607483258994314,0.22182361288088853,0.08185732224398559
regime_change,883,10,KernelARH,0.2718864392891495,0.21807245304020267,0.07922699633824788
regime_change,883,10,PA,0.2802853618699248,0.22541907425001864,0.08452762159454295
regime_change,883,10,PM,0.37453007053479526,0.2995789579946182,0.14872871675388125
regime_change,883,10,VAR1,0.2718710941447813,0.21806133102884018,0.07922271705761591
regime_change,884,1,ARHinc,0.26177811796627054,0.20905695523373577,0.07268300438333182
regime_change,884,1,KernelARH,0.2606131794155516,0.2080900526957337,0.07232056162740412
regime_change,884,1,PA,0.26417479730386656,0.2110679690922344,0.07429354287129093
regime_change,884,1,PM,0.29765835674434094,0.23818846886079578,0.0924207525959564
regime_change,884,1,VAR1,0.2617537465121213,0.2089132413460505,0.07290755985287936
regime_change,884,5,ARHinc,0.26687737344322426,0.21248105097470488,0.07569742053008571
regime_change,884,5,KernelARH,0.2642940515209285,0.21097203816144244,0.07453715811958658
regime_change,884,5,PA,0.2696273244654409,0.2143449366556272,0.07705060722788293
regime_change,884,5,PM,0.3410521768591816,0.27270256438431206,0.12373656921270883
regime_change,884,5,VAR1,0.2644286652400732,0.2110915336421457,0.07461706713118527
regime_change,884,10,ARHinc,0.2718426635078085,0.2170778469050626,0.07875631913933302
regime_change,884,10,KernelARH,0.26582064487856427,0.21188295517245848,0.07541525794197135
regime_change,884,10,PA,0.27347730222546446,0.21845262990192943,0.07949905109288541
regime_change,884,10,PM,0.3577883529948044,0.28449604044085425,0.1350700144614688
regime_change,884,10,VAR1,0.2659151970706096,0.2119635914922231,0.07546911613122691
regime_change,885,1,ARHinc,0.27427349894872144,0.22020865532970968,0.08088537075323653
regime_change,885,1,KernelARH,0.2763519499447645,0.22211647240088886,0.08266699310255475
regime_change,885,1,PA,0.27456469344857676,0.2203006203265596,0.08120069198458629
regime_change,885,1,PM,0.30650313159029685,0.24586726478162277,0.0973367760739204
regime_change,885,1,VAR1,0.27664496381478326,0.22219618749366937,0.08268279709295043
regime_change,885,5,ARHinc,0.27847396963144927,0.2235875203311987,0.08392403151351026
regime_change,885,5,KernelARH,0.27922021678605563,0.22453570139713735,0.08432856238003811
regime_change,885,5,PA,0.2803479528410741,0.22503545927303584,0.08522070497117537
regime_change,885,5,PM,0.3664625944536976,0.29264887963807246,0.14337240766536186
regime_change,885,5,VAR1,0.279214127147951,0.22453711382650704,0.08432716052597247
regime_change,885,10,ARHinc,0.28756812913721724,0.2314811382926031,0.08931575500324704
regime_change,885,10,KernelARH,0.28416472914249663,0.22883922906716442,0.08715336010238564
regime_change,885,10,PA,0.2898526401804163,0.23312856204402915,0.09070489653927832
regime_change,885,10,PM,0.365201382149313,0.2923741307284007,0.14192338980145638
regime_change,885,10,VAR1,0.2841961894056292,0.22887100456346962,0.08718234440347761
regime_change,886,1,ARHinc,0.2560635300943555,0.20454802151691712,0.06898334193651041
regime_change,886,1,KernelARH,0.2548031911581015,0.20341738114125205,0.06859820542246908
regime_change,886,1,PA,0.2574330787402881,0.20547991704516735,0.06959453449388119
regime_change,886,1,PM,0.31442253611921733,0.2514917671536555,0.10377933675123527
regime_change,886,1,VAR1,0.2548879789443098,0.20342169747433086,0.06860491233210272
regime_change,886,5,ARHinc,0.26198084338551536,0.2093154159602554,0.07262732183373853
regime_change,886,5,KernelARH,0.25782287607104876,0.20605773591590207,0.07053517662234929
regime_change,886,5,PA,0.2639222182595901,0.2107713066792236,0.07369503215229756
regime_change,886,5,PM,0.34823354901079434,0.2769376519290076,0.1281828510016075
regime_change,886,5,VAR1,0.257827437453656,0.20605479147402173,0.07054138748519038
regime_change,886,10,ARHinc,0.26176285753970746,0.20948823950929532,0.07275577428425065
regime_change,886,10,KernelARH,0.2578972653494023,0.2063639796882593,0.07058047582381964
regime_change,886,10,PA,0.2641165523602733,0.21131429398464172,0.07399292748424506
regime_change,886,10,PM,0.3541550104480515,0.2816199205535337,0.13256876723392308
regime_change,886,10,VAR1,0.25792548426410017,0.20637825119487846,0.07060016648818114
regime_change,887,1,ARHinc,0.2669245453539129,0.21397792060016455,0.07594172224621429
regime_change,887,1,KernelARH,0.2658155117775388,0.21348564489967972,0.07580593657795168
regime_change,887,1,PA,0.26900665800425505,0.2153499404061104,0.07704876457735875
regime_change,887,1,PM,0.31248106246760243,0.24952921051927168,0.1020022400068136
regime_change,887,1,VAR1,0.2660189513463139,0.21373767545938974,0.0758508827608577
regime_change,887,5,ARHinc,0.2724055110846097,0.2187409787807116,0.08000397027280019
regime_change,887,5,KernelARH,0.26915476109129577,0.2163886313041035,0.07818968866571104
regime_change,887,5,PA,0.2747814883970987,0.2205003808115526,0.08132745617114917
regime_change,887,5,PM,0.3415187173110526,0.27402057481411113,0.12537525510517838
regime_change,887,5,VAR1,0.2691997998258547,0.2164307638565791,0.07822475505640686
regime_change,887,10,ARHinc,0.2731212733514115,0.21914732202731127,0.08058235969701023
regime_change,887,10,KernelARH,0.271219516158445,0.21792306945359466,0.07946837369169135
regime_change,887,10,PA,0.2753730584561967,0.2209112915680245,0.08178750809744798
regime_change,887,10,PM,0.35394986426962183,0.28328710859064704,0.13262437302680885
regime_change,887,10,VAR1,0.2712895276465206,0.21797766966353044,0.07951531273606816
regime_change,888,1,ARHinc,0.28019620708025456,0.22365715466241426,0.08488441455304475
regime_change,888,1,KernelARH,0.27896606836266685,0.22305072633169062,0.08431406336940185
regime_change,888,1,PA,0.28148309370304886,0.224552351611413,0.08561996909788964
