h,Modelo,K0,N,RMSE_med,Par,basis_id,K_DELTA,K_TENOR
1,VAR1,15,223,133.7313431748459,USDZAR,base_4x8,4,8
1,ARHinc,15,223,0.6075327814967635,USDZAR,base_4x8,4,8
1,KernelARH,15,0,NA,USDZAR,base_4x8,4,8
5,VAR1,2,223,1.3070309213314795,USDZAR,base_4x8,4,8
5,ARHinc,2,223,0.8151622265785549,USDZAR,base_4x8,4,8
5,KernelARH,2,223,0.8237982049962495,USDZAR,base_4x8,4,8
5,VAR1,3,223,8.662764711127243,USDZAR,base_4x8,4,8
5,ARHinc,3,223,0.7120177835225109,USDZAR,base_4x8,4,8
5,KernelARH,3,223,0.7281216002938866,USDZAR,base_4x8,4,8
5,VAR1,4,223,20.61448778933642,USDZAR,base_4x8,4,8
5,ARHinc,4,223,0.7071229364016459,USDZAR,base_4x8,4,8
5,KernelARH,4,223,0.7252940696696799,USDZAR,base_4x8,4,8
5,VAR1,5,223,29.09590240865791,USDZAR,base_4x8,4,8
5,ARHinc,5,223,0.7106271204071878,USDZAR,base_4x8,4,8
5,KernelARH,5,223,0.7384031576587735,USDZAR,base_4x8,4,8
5,VAR1,6,223,45.206430354845075,USDZAR,base_4x8,4,8
5,ARHinc,6,223,0.7153219984239377,USDZAR,base_4x8,4,8
5,KernelARH,6,223,0.7528425972312787,USDZAR,base_4x8,4,8
5,VAR1,7,223,45.00369934509968,USDZAR,base_4x8,4,8
5,ARHinc,7,223,0.7004843251260858,USDZAR,base_4x8,4,8
5,KernelARH,7,223,0.7696699008552433,USDZAR,base_4x8,4,8
5,VAR1,8,223,65.43827813363148,USDZAR,base_4x8,4,8
5,ARHinc,8,223,0.7013436823430426,USDZAR,base_4x8,4,8
5,KernelARH,8,223,0.8122261323614279,USDZAR,base_4x8,4,8
5,VAR1,9,223,77.00916248700749,USDZAR,base_4x8,4,8
5,ARHinc,9,223,0.7065690531632718,USDZAR,base_4x8,4,8
5,KernelARH,9,0,NA,USDZAR,base_4x8,4,8
5,VAR1,10,223,83.39916597078019,USDZAR,base_4x8,4,8
5,ARHinc,10,223,0.7048498859564745,USDZAR,base_4x8,4,8
5,KernelARH,10,0,NA,USDZAR,base_4x8,4,8
5,VAR1,11,223,86.84809658019174,USDZAR,base_4x8,4,8
5,ARHinc,11,223,0.7161480875779628,USDZAR,base_4x8,4,8
5,KernelARH,11,0,NA,USDZAR,base_4x8,4,8
5,VAR1,12,223,87.52664487754772,USDZAR,base_4x8,4,8
5,ARHinc,12,223,0.7180121537050569,USDZAR,base_4x8,4,8
5,KernelARH,12,0,NA,USDZAR,base_4x8,4,8
5,VAR1,13,223,87.99389854231305,USDZAR,base_4x8,4,8
5,ARHinc,13,223,0.7116680558327356,USDZAR,base_4x8,4,8
5,KernelARH,13,0,NA,USDZAR,base_4x8,4,8
5,VAR1,14,223,88.3125664902057,USDZAR,base_4x8,4,8
5,ARHinc,14,223,0.7114148267367422,USDZAR,base_4x8,4,8
5,KernelARH,14,0,NA,USDZAR,base_4x8,4,8
5,VAR1,15,223,92.17714161727443,USDZAR,base_4x8,4,8
5,ARHinc,15,223,0.7041316863387357,USDZAR,base_4x8,4,8
5,KernelARH,15,0,NA,USDZAR,base_4x8,4,8
10,VAR1,2,223,1.2556135022598904,USDZAR,base_4x8,4,8
10,ARHinc,2,223,0.9007987943694922,USDZAR,base_4x8,4,8
10,KernelARH,2,223,0.9655955180121321,USDZAR,base_4x8,4,8
10,VAR1,3,223,9.233163690543273,USDZAR,base_4x8,4,8
10,ARHinc,3,223,0.7759234839211058,USDZAR,base_4x8,4,8
10,KernelARH,3,223,0.8463576689380526,USDZAR,base_4x8,4,8
10,VAR1,4,223,18.69674053599132,USDZAR,base_4x8,4,8
10,ARHinc,4,223,0.7959530814127193,USDZAR,base_4x8,4,8
10,KernelARH,4,223,0.8654759149588683,USDZAR,base_4x8,4,8
10,VAR1,5,223,25.968882179225094,USDZAR,base_4x8,4,8
10,ARHinc,5,223,0.7879409955959825,USDZAR,base_4x8,4,8
10,KernelARH,5,223,0.8841873272631282,USDZAR,base_4x8,4,8
10,VAR1,6,223,27.69669590882257,USDZAR,base_4x8,4,8
10,ARHinc,6,223,0.7933244808044575,USDZAR,base_4x8,4,8
10,KernelARH,6,223,0.8963135908336197,USDZAR,base_4x8,4,8
10,VAR1,7,223,31.477809908322108,USDZAR,base_4x8,4,8
10,ARHinc,7,223,0.8054632059488105,USDZAR,base_4x8,4,8
10,KernelARH,7,223,0.9240983163352383,USDZAR,base_4x8,4,8
10,VAR1,8,223,41.57722970260611,USDZAR,base_4x8,4,8
10,ARHinc,8,223,0.800640370508422,USDZAR,base_4x8,4,8
10,KernelARH,8,223,0.9360217277498419,USDZAR,base_4x8,4,8
10,VAR1,9,223,53.24406819384768,USDZAR,base_4x8,4,8
10,ARHinc,9,223,0.8128824803461769,USDZAR,base_4x8,4,8
10,KernelARH,9,0,NA,USDZAR,base_4x8,4,8
10,VAR1,10,223,59.00190279697864,USDZAR,base_4x8,4,8
10,ARHinc,10,223,0.7847688432741794,USDZAR,base_4x8,4,8
10,KernelARH,10,0,NA,USDZAR,base_4x8,4,8
10,VAR1,11,223,61.59977873087196,USDZAR,base_4x8,4,8
10,ARHinc,11,223,0.7876310889215645,USDZAR,base_4x8,4,8
10,KernelARH,11,0,NA,USDZAR,base_4x8,4,8
10,VAR1,12,223,59.29630032673589,USDZAR,base_4x8,4,8
10,ARHinc,12,223,0.7887552935038783,USDZAR,base_4x8,4,8
10,KernelARH,12,0,NA,USDZAR,base_4x8,4,8
10,VAR1,13,223,58.346636143268235,USDZAR,base_4x8,4,8
10,ARHinc,13,223,0.7996887719321799,USDZAR,base_4x8,4,8
10,KernelARH,13,0,NA,USDZAR,base_4x8,4,8
10,VAR1,14,223,58.878322210766164,USDZAR,base_4x8,4,8
10,ARHinc,14,223,0.7883636286059703,USDZAR,base_4x8,4,8
10,KernelARH,14,0,NA,USDZAR,base_4x8,4,8
10,VAR1,15,223,61.11745007523688,USDZAR,base_4x8,4,8
10,ARHinc,15,223,0.7823502424932888,USDZAR,base_4x8,4,8
10,KernelARH,15,0,NA,USDZAR,base_4x8,4,8
1,VAR1,2,223,0.6367979327744153,USDZAR,coarse_4x6,4,6
1,ARHinc,2,223,0.6291813163182608,USDZAR,coarse_4x6,4,6
1,KernelARH,2,223,0.6340486125733423,USDZAR,coarse_4x6,4,6
1,VAR1,3,223,0.660161949337797,USDZAR,coarse_4x6,4,6
1,ARHinc,3,223,0.6144955029562807,USDZAR,coarse_4x6,4,6
1,KernelARH,3,223,0.6137116363147231,USDZAR,coarse_4x6,4,6
1,VAR1,4,223,0.7194760624316985,USDZAR,coarse_4x6,4,6
1,ARHinc,4,223,0.6126147664133512,USDZAR,coarse_4x6,4,6
1,KernelARH,4,223,0.6186950598655468,USDZAR,coarse_4x6,4,6
1,VAR1,5,223,0.7828593544837058,USDZAR,coarse_4x6,4,6
1,ARHinc,5,223,0.6128806235109272,USDZAR,coarse_4x6,4,6
1,KernelARH,5,223,0.6181224117873099,USDZAR,coarse_4x6,4,6
1,VAR1,6,223,1.1640105162426482,USDZAR,coarse_4x6,4,6
1,ARHinc,6,223,0.6129685972271391,USDZAR,coarse_4x6,4,6
1,KernelARH,6,223,0.6204384703056443,USDZAR,coarse_4x6,4,6
1,VAR1,7,223,1.4128989143830102,USDZAR,coarse_4x6,4,6
1,ARHinc,7,223,0.613597326844952,USDZAR,coarse_4x6,4,6
1,KernelARH,7,223,0.6225475899408055,USDZAR,coarse_4x6,4,6
1,VAR1,8,223,1.5160999675896205,USDZAR,coarse_4x6,4,6
1,ARHinc,8,223,0.6115577176336159,USDZAR,coarse_4x6,4,6
1,KernelARH,8,223,0.6267486832624071,USDZAR,coarse_4x6,4,6
1,VAR1,9,223,1.5138952854953909,USDZAR,coarse_4x6,4,6
1,ARHinc,9,223,0.6135004460714948,USDZAR,coarse_4x6,4,6
1,KernelARH,9,0,NA,USDZAR,coarse_4x6,4,6
1,VAR1,10,223,1.5189762914577236,USDZAR,coarse_4x6,4,6
1,ARHinc,10,223,0.6146792374117664,USDZAR,coarse_4x6,4,6
1,KernelARH,10,0,NA,USDZAR,coarse_4x6,4,6
1,VAR1,11,223,1.5384575966570566,USDZAR,coarse_4x6,4,6
1,ARHinc,11,223,0.6135895212435621,USDZAR,coarse_4x6,4,6
1,KernelARH,11,0,NA,USDZAR,coarse_4x6,4,6
1,VAR1,12,223,1.5957838864130833,USDZAR,coarse_4x6,4,6
1,ARHinc,12,223,0.612682592950675,USDZAR,coarse_4x6,4,6
1,KernelARH,12,0,NA,USDZAR,coarse_4x6,4,6
1,VAR1,13,223,1.6289169427272951,USDZAR,coarse_4x6,4,6
1,ARHinc,13,223,0.6095488817650888,USDZAR,coarse_4x6,4,6
1,KernelARH,13,0,NA,USDZAR,coarse_4x6,4,6
1,VAR1,14,223,1.658053577110919,USDZAR,coarse_4x6,4,6
1,ARHinc,14,223,0.6092079772628144,USDZAR,coarse_4x6,4,6
1,KernelARH,14,0,NA,USDZAR,coarse_4x6,4,6
1,VAR1,15,223,1.6786227833411256,USDZAR,coarse_4x6,4,6
1,ARHinc,15,223,0.6137937960708378,USDZAR,coarse_4x6,4,6
1,KernelARH,15,0,NA,USDZAR,coarse_4x6,4,6
5,VAR1,2,223,0.8302125941460388,USDZAR,coarse_4x6,4,6
5,ARHinc,2,223,0.7168461274594677,USDZAR,coarse_4x6,4,6
5,KernelARH,2,223,0.7204896237104306,USDZAR,coarse_4x6,4,6
5,VAR1,3,223,1.0510342766524337,USDZAR,coarse_4x6,4,6
5,ARHinc,3,223,0.7055865279990916,USDZAR,coarse_4x6,4,6
5,KernelARH,3,223,0.7136620763753839,USDZAR,coarse_4x6,4,6
5,VAR1,4,223,1.2430605740266392,USDZAR,coarse_4x6,4,6
5,ARHinc,4,223,0.7030728136092554,USDZAR,coarse_4x6,4,6
5,KernelARH,4,223,0.7213554417180471,USDZAR,coarse_4x6,4,6
5,VAR1,5,223,1.7242310771695013,USDZAR,coarse_4x6,4,6
5,ARHinc,5,223,0.7069743926415414,USDZAR,coarse_4x6,4,6
5,KernelARH,5,223,0.7394166322571597,USDZAR,coarse_4x6,4,6
5,VAR1,6,223,2.1421899202579304,USDZAR,coarse_4x6,4,6
5,ARHinc,6,223,0.7018240354362031,USDZAR,coarse_4x6,4,6
5,KernelARH,6,223,0.7471113551247732,USDZAR,coarse_4x6,4,6
5,VAR1,7,223,2.6435100320615676,USDZAR,coarse_4x6,4,6
5,ARHinc,7,223,0.7063203979961241,USDZAR,coarse_4x6,4,6
5,KernelARH,7,223,0.7600567252147125,USDZAR,coarse_4x6,4,6
5,VAR1,8,223,2.6726847156492424,USDZAR,coarse_4x6,4,6
5,ARHinc,8,223,0.7078365604182093,USDZAR,coarse_4x6,4,6
5,KernelARH,8,223,0.7600468296317984,USDZAR,coarse_4x6,4,6
5,VAR1,9,223,2.68755854487673,USDZAR,coarse_4x6,4,6
5,ARHinc,9,223,0.7023916112355529,USDZAR,coarse_4x6,4,6
5,KernelARH,9,0,NA,USDZAR,coarse_4x6,4,6
5,VAR1,10,223,2.7071179550961397,USDZAR,coarse_4x6,4,6
5,ARHinc,10,223,0.7059894792560748,USDZAR,coarse_4x6,4,6
5,KernelARH,10,0,NA,USDZAR,coarse_4x6,4,6
5,VAR1,11,223,2.6829387013124015,USDZAR,coarse_4x6,4,6
5,ARHinc,11,223,0.7039901272596761,USDZAR,coarse_4x6,4,6
5,KernelARH,11,0,NA,USDZAR,coarse_4x6,4,6
5,VAR1,12,223,2.697951125137083,USDZAR,coarse_4x6,4,6
5,ARHinc,12,223,0.7183638660935281,USDZAR,coarse_4x6,4,6
5,KernelARH,12,0,NA,USDZAR,coarse_4x6,4,6
5,VAR1,13,223,2.7148879569004687,USDZAR,coarse_4x6,4,6
5,ARHinc,13,223,0.7201716270650633,USDZAR,coarse_4x6,4,6
5,KernelARH,13,0,NA,USDZAR,coarse_4x6,4,6
5,VAR1,14,223,2.7169617639662484,USDZAR,coarse_4x6,4,6
5,ARHinc,14,223,0.7091533231898933,USDZAR,coarse_4x6,4,6
5,KernelARH,14,0,NA,USDZAR,coarse_4x6,4,6
5,VAR1,15,223,2.7157359635540486,USDZAR,coarse_4x6,4,6
5,ARHinc,15,223,0.7090020952490788,USDZAR,coarse_4x6,4,6
5,KernelARH,15,0,NA,USDZAR,coarse_4x6,4,6
10,VAR1,2,223,0.9788624468179548,USDZAR,coarse_4x6,4,6
10,ARHinc,2,223,0.7969516585160918,USDZAR,coarse_4x6,4,6
10,KernelARH,2,223,0.8567949020935914,USDZAR,coarse_4x6,4,6
10,VAR1,3,223,1.1797705749653653,USDZAR,coarse_4x6,4,6
10,ARHinc,3,223,0.7747897360760646,USDZAR,coarse_4x6,4,6
10,KernelARH,3,223,0.8100749054163416,USDZAR,coarse_4x6,4,6
10,VAR1,4,223,1.3756698584811213,USDZAR,coarse_4x6,4,6
10,ARHinc,4,223,0.7744352222142316,USDZAR,coarse_4x6,4,6
10,KernelARH,4,223,0.8345705774288776,USDZAR,coarse_4x6,4,6
10,VAR1,5,223,2.0799868455279658,USDZAR,coarse_4x6,4,6
10,ARHinc,5,223,0.7782100174413207,USDZAR,coarse_4x6,4,6
10,KernelARH,5,223,0.8504749200349925,USDZAR,coarse_4x6,4,6
10,VAR1,6,223,2.423360091372371,USDZAR,coarse_4x6,4,6
10,ARHinc,6,223,0.7810806283535615,USDZAR,coarse_4x6,4,6
10,KernelARH,6,223,0.8801486607951602,USDZAR,coarse_4x6,4,6
10,VAR1,7,223,2.7103278130987354,USDZAR,coarse_4x6,4,6
10,ARHinc,7,223,0.7748316219568708,USDZAR,coarse_4x6,4,6
10,KernelARH,7,223,0.8590377866414313,USDZAR,coarse_4x6,4,6
10,VAR1,8,223,2.7315333228376932,USDZAR,coarse_4x6,4,6
10,ARHinc,8,223,0.7948992861306936,USDZAR,coarse_4x6,4,6
10,KernelARH,8,223,0.8747258279875715,USDZAR,coarse_4x6,4,6
10,VAR1,9,223,2.749332916906783,USDZAR,coarse_4x6,4,6
10,ARHinc,9,223,0.7855108805709703,USDZAR,coarse_4x6,4,6
10,KernelARH,9,0,NA,USDZAR,coarse_4x6,4,6
10,VAR1,10,223,2.75583000735038,USDZAR,coarse_4x6,4,6
10,ARHinc,10,223,0.786035932074373,USDZAR,coarse_4x6,4,6
10,KernelARH,10,0,NA,USDZAR,coarse_4x6,4,6
10,VAR1,11,223,2.7701579121860918,USDZAR,coarse_4x6,4,6
10,ARHinc,11,223,0.7918962988492462,USDZAR,coarse_4x6,4,6
10,KernelARH,11,0,NA,USDZAR,coarse_4x6,4,6
10,VAR1,12,223,2.7716685277289104,USDZAR,coarse_4x6,4,6
10,ARHinc,12,223,0.7835971786607193,USDZAR,coarse_4x6,4,6
10,KernelARH,12,0,NA,USDZAR,coarse_4x6,4,6
10,VAR1,13,223,2.7966720015139868,USDZAR,coarse_4x6,4,6
10,ARHinc,13,223,0.7829796748859391,USDZAR,coarse_4x6,4,6
10,KernelARH,13,0,NA,USDZAR,coarse_4x6,4,6
10,VAR1,14,223,2.8025391482232123,USDZAR,coarse_4x6,4,6
10,ARHinc,14,223,0.77532835110208,USDZAR,coarse_4x6,4,6
10,KernelARH,14,0,NA,USDZAR,coarse_4x6,4,6
10,VAR1,15,223,2.8093479755168413,USDZAR,coarse_4x6,4,6
10,ARHinc,15,223,0.7862009966473575,USDZAR,coarse_4x6,4,6
10,KernelARH,15,0,NA,USDZAR,coarse_4x6,4,6
1,VAR1,2,223,0.6677536980184748,USDZAR,rich_5x10,5,10
1,ARHinc,2,223,0.5141631933171206,USDZAR,rich_5x10,5,10
1,KernelARH,2,223,0.5556225034359972,USDZAR,rich_5x10,5,10
1,VAR1,3,223,8.261847963228014,USDZAR,rich_5x10,5,10
1,ARHinc,3,223,0.26863324537470606,USDZAR,rich_5x10,5,10
1,KernelARH,3,223,0.2853564011198307,USDZAR,rich_5x10,5,10
1,VAR1,4,223,14.87268425578924,USDZAR,rich_5x10,5,10
1,ARHinc,4,223,0.23629174371217013,USDZAR,rich_5x10,5,10
1,KernelARH,4,223,0.2701764540789882,USDZAR,rich_5x10,5,10
1,VAR1,5,223,30.200416762954053,USDZAR,rich_5x10,5,10
1,ARHinc,5,223,0.22975194277424,USDZAR,rich_5x10,5,10
1,KernelARH,5,223,0.2521066452814467,USDZAR,rich_5x10,5,10
1,VAR1,6,223,48.10316682769804,USDZAR,rich_5x10,5,10
1,ARHinc,6,223,0.22531426741146998,USDZAR,rich_5x10,5,10
1,KernelARH,6,223,0.2532224939267398,USDZAR,rich_5x10,5,10
1,VAR1,7,223,67.64995823916567,USDZAR,rich_5x10,5,10
1,ARHinc,7,223,0.21682884544998582,USDZAR,rich_5x10,5,10
1,KernelARH,7,223,0.2549200413968879,USDZAR,rich_5x10,5,10
1,VAR1,8,223,100.74634133204316,USDZAR,rich_5x10,5,10
1,ARHinc,8,223,0.21500893280141103,USDZAR,rich_5x10,5,10
1,KernelARH,8,223,0.2550208419031912,USDZAR,rich_5x10,5,10
1,VAR1,9,223,143.36048491712307,USDZAR,rich_5x10,5,10
1,ARHinc,9,223,0.2107008156858245,USDZAR,rich_5x10,5,10
1,KernelARH,9,0,NA,USDZAR,rich_5x10,5,10
1,VAR1,10,223,196.80273979171497,USDZAR,rich_5x10,5,10
1,ARHinc,10,223,0.2090297614845058,USDZAR,rich_5x10,5,10
1,KernelARH,10,0,NA,USDZAR,rich_5x10,5,10
1,VAR1,11,223,273.8564202611384,USDZAR,rich_5x10,5,10
1,ARHinc,11,223,0.21031222455867876,USDZAR,rich_5x10,5,10
1,KernelARH,11,0,NA,USDZAR,rich_5x10,5,10
1,VAR1,12,223,384.4159639048288,USDZAR,rich_5x10,5,10
1,ARHinc,12,223,0.20747195715073116,USDZAR,rich_5x10,5,10
1,KernelARH,12,0,NA,USDZAR,rich_5x10,5,10
1,VAR1,13,223,428.8770232109217,USDZAR,rich_5x10,5,10
1,ARHinc,13,223,0.20561130197824287,USDZAR,rich_5x10,5,10
1,KernelARH,13,0,NA,USDZAR,rich_5x10,5,10
1,VAR1,14,223,464.5562124135446,USDZAR,rich_5x10,5,10
1,ARHinc,14,223,0.20552336738438357,USDZAR,rich_5x10,5,10
1,KernelARH,14,0,NA,USDZAR,rich_5x10,5,10
1,VAR1,15,223,504.1069493871071,USDZAR,rich_5x10,5,10
1,ARHinc,15,223,0.2009221426958664,USDZAR,rich_5x10,5,10
1,KernelARH,15,0,NA,USDZAR,rich_5x10,5,10
5,VAR1,2,223,0.8134271379402591,USDZAR,rich_5x10,5,10
5,ARHinc,2,223,0.6590758406506633,USDZAR,rich_5x10,5,10
5,KernelARH,2,223,0.7319951480198428,USDZAR,rich_5x10,5,10
5,VAR1,3,223,19.497338789212364,USDZAR,rich_5x10,5,10
5,ARHinc,3,223,0.4681671576473359,USDZAR,rich_5x10,5,10
5,KernelARH,3,223,0.49559675647387486,USDZAR,rich_5x10,5,10
5,VAR1,4,223,35.45498102763614,USDZAR,rich_5x10,5,10
5,ARHinc,4,223,0.43198596947433077,USDZAR,rich_5x10,5,10
5,KernelARH,4,223,0.47487171397800754,USDZAR,rich_5x10,5,10
5,VAR1,5,223,48.50911620352465,USDZAR,rich_5x10,5,10
5,ARHinc,5,223,0.46988168909202793,USDZAR,rich_5x10,5,10
5,KernelARH,5,223,0.5048998872276356,USDZAR,rich_5x10,5,10
5,VAR1,6,223,66.00202835595263,USDZAR,rich_5x10,5,10
5,ARHinc,6,223,0.45214545087914615,USDZAR,rich_5x10,5,10
5,KernelARH,6,223,0.49242520518236843,USDZAR,rich_5x10,5,10
5,VAR1,7,223,85.76191918009715,USDZAR,rich_5x10,5,10
5,ARHinc,7,223,0.43712674348954045,USDZAR,rich_5x10,5,10
5,KernelARH,7,223,0.4931760091388091,USDZAR,rich_5x10,5,10
5,VAR1,8,223,97.06752288874763,USDZAR,rich_5x10,5,10
5,ARHinc,8,223,0.4178888753697897,USDZAR,rich_5x10,5,10
5,KernelARH,8,223,0.5188966694440998,USDZAR,rich_5x10,5,10
5,VAR1,9,223,112.38598929209286,USDZAR,rich_5x10,5,10
5,ARHinc,9,223,0.4086740113126999,USDZAR,rich_5x10,5,10
5,KernelARH,9,0,NA,USDZAR,rich_5x10,5,10
5,VAR1,10,223,128.32356157579528,USDZAR,rich_5x10,5,10
5,ARHinc,10,223,0.39758605488209703,USDZAR,rich_5x10,5,10
5,KernelARH,10,0,NA,USDZAR,rich_5x10,5,10
5,VAR1,11,223,186.50012314891794,USDZAR,rich_5x10,5,10
5,ARHinc,11,223,0.410269873844628,USDZAR,rich_5x10,5,10
5,KernelARH,11,0,NA,USDZAR,rich_5x10,5,10
5,VAR1,12,223,220.32047553594182,USDZAR,rich_5x10,5,10
5,ARHinc,12,223,0.4160553481221339,USDZAR,rich_5x10,5,10
5,KernelARH,12,0,NA,USDZAR,rich_5x10,5,10
5,VAR1,13,223,243.93985322509386,USDZAR,rich_5x10,5,10
5,ARHinc,13,223,0.41153219503659116,USDZAR,rich_5x10,5,10
5,KernelARH,13,0,NA,USDZAR,rich_5x10,5,10
5,VAR1,14,223,232.72189774084612,USDZAR,rich_5x10,5,10
5,ARHinc,14,223,0.42824842672777214,USDZAR,rich_5x10,5,10
5,KernelARH,14,0,NA,USDZAR,rich_5x10,5,10
5,VAR1,15,223,242.2916079519087,USDZAR,rich_5x10,5,10
5,ARHinc,15,223,0.43765599434958624,USDZAR,rich_5x10,5,10
5,KernelARH,15,0,NA,USDZAR,rich_5x10,5,10
10,VAR1,2,223,0.8465519892447729,USDZAR,rich_5x10,5,10
10,ARHinc,2,223,0.8250095868942794,USDZAR,rich_5x10,5,10
10,KernelARH,2,223,0.9098609260741588,USDZAR,rich_5x10,5,10
10,VAR1,3,223,17.226714926435587,USDZAR,rich_5x10,5,10
10,ARHinc,3,223,0.5810561622225232,USDZAR,rich_5x10,5,10
10,KernelARH,3,223,0.6559426909305931,USDZAR,rich_5x10,5,10
10,VAR1,4,223,29.21000321692913,USDZAR,rich_5x10,5,10
10,ARHinc,4,223,0.5708762850977489,USDZAR,rich_5x10,5,10
10,KernelARH,4,223,0.6841074871720954,USDZAR,rich_5x10,5,10
10,VAR1,5,223,41.45635332339912,USDZAR,rich_5x10,5,10
10,ARHinc,5,223,0.5923776245977448,USDZAR,rich_5x10,5,10
10,KernelARH,5,223,0.6438439865531318,USDZAR,rich_5x10,5,10
10,VAR1,6,223,47.190940953682336,USDZAR,rich_5x10,5,10
10,ARHinc,6,223,0.5655341030734493,USDZAR,rich_5x10,5,10
10,KernelARH,6,223,0.6372921904918594,USDZAR,rich_5x10,5,10
10,VAR1,7,223,54.06091195035308,USDZAR,rich_5x10,5,10
10,ARHinc,7,223,0.5560795670948632,USDZAR,rich_5x10,5,10
10,KernelARH,7,223,0.7145403469336505,USDZAR,rich_5x10,5,10
10,VAR1,8,223,57.618981044179115,USDZAR,rich_5x10,5,10
10,ARHinc,8,223,0.5597452666537343,USDZAR,rich_5x10,5,10
10,KernelARH,8,223,0.7328185274552297,USDZAR,rich_5x10,5,10
10,VAR1,9,223,77.26411088471019,USDZAR,rich_5x10,5,10
10,ARHinc,9,223,0.5600646379044707,USDZAR,rich_5x10,5,10
10,KernelARH,9,0,NA,USDZAR,rich_5x10,5,10
10,VAR1,10,223,88.84311292840682,USDZAR,rich_5x10,5,10
10,ARHinc,10,223,0.5546599888929619,USDZAR,rich_5x10,5,10
10,KernelARH,10,0,NA,USDZAR,rich_5x10,5,10
10,VAR1,11,223,118.4946318279882,USDZAR,rich_5x10,5,10
10,ARHinc,11,223,0.559932452615761,USDZAR,rich_5x10,5,10
10,KernelARH,11,0,NA,USDZAR,rich_5x10,5,10
10,VAR1,12,223,145.12545310225102,USDZAR,rich_5x10,5,10
10,ARHinc,12,223,0.5726575909862774,USDZAR,rich_5x10,5,10
10,KernelARH,12,0,NA,USDZAR,rich_5x10,5,10
10,VAR1,13,223,173.15580939676647,USDZAR,rich_5x10,5,10
10,ARHinc,13,223,0.5682418445484452,USDZAR,rich_5x10,5,10
10,KernelARH,13,0,NA,USDZAR,rich_5x10,5,10
10,VAR1,14,223,175.36103741026656,USDZAR,rich_5x10,5,10
10,ARHinc,14,223,0.5727260944769113,USDZAR,rich_5x10,5,10
10,KernelARH,14,0,NA,USDZAR,rich_5x10,5,10
10,VAR1,15,223,178.19204155308216,USDZAR,rich_5x10,5,10
10,ARHinc,15,223,0.5755198266292788,USDZAR,rich_5x10,5,10
10,KernelARH,15,0,NA,USDZAR,rich_5x10,5,10
